"","estimator","estimate","r","n"
"50957","PS",1.11571852661877,0.7,2000
"50958","HML",1.19620815538022,0.7,2000
"50959","LS",1.30048367024729,0.7,2000
"50960","PS",1.81100573475056,0.7,2000
"50961","HML",1.00313465456381,0.7,2000
"50962","LS",1.27243468868772,0.7,2000
"50963","PS",1.9006010216135,0.7,2000
"50964","HML",0.995471190736696,0.7,2000
"50965","LS",1.26857874284068,0.7,2000
"50966","PS",1.85144972580835,0.7,2000
"50967","HML",0.973026065072426,0.7,2000
"50968","LS",1.31940340688481,0.7,2000
"50969","PS",1.72588859647144,0.7,2000
"50970","HML",1.07664230586502,0.7,2000
"50971","LS",1.30979444206349,0.7,2000
"50972","PS",1.40711474561137,0.7,2000
"50973","HML",1.1173324849898,0.7,2000
"50974","LS",1.32206631323022,0.7,2000
"50975","PS",1.78738222813816,0.7,2000
"50976","HML",1.02844213108268,0.7,2000
"50977","LS",1.3475786389505,0.7,2000
"50978","PS",1.75389525307273,0.7,2000
"50979","HML",1.11032583186141,0.7,2000
"50980","LS",1.32162823492138,0.7,2000
"50981","PS",1.75987387405675,0.7,2000
"50982","HML",1.1144918163444,0.7,2000
"50983","LS",1.27656605796533,0.7,2000
"50984","PS",1.83717833431466,0.7,2000
"50985","HML",0.957525723574399,0.7,2000
"50986","LS",1.30186588855355,0.7,2000
"50987","PS",1.98458860392983,0.7,2000
"50988","HML",1.02102044607225,0.7,2000
"50989","LS",1.25960650335855,0.7,2000
"50990","PS",1.91298279382543,0.7,2000
"50991","HML",0.950747438467732,0.7,2000
"50992","LS",1.26907961766956,0.7,2000
"50993","PS",1.64834112088662,0.7,2000
"50994","HML",0.961049988828621,0.7,2000
"50995","LS",1.3376966587058,0.7,2000
"50996","PS",1.52315604708371,0.7,2000
"50997","HML",1.04217046776215,0.7,2000
"50998","LS",1.27022872610595,0.7,2000
"50999","PS",1.43487983398949,0.7,2000
"51000","HML",0.948368015454663,0.7,2000
"51001","LS",1.30473629128198,0.71,2000
"51002","PS",2.14839055799323,0.71,2000
"51003","HML",1.05529665451862,0.71,2000
"51004","LS",1.32330592551199,0.71,2000
"51005","PS",2.00324895434185,0.71,2000
"51006","HML",1.01415249296286,0.71,2000
"51007","LS",1.29800239918317,0.71,2000
"51008","PS",1.78901114763504,0.71,2000
"51009","HML",1.06798935001815,0.71,2000
"51010","LS",1.28918628248953,0.71,2000
"51011","PS",1.61173569389965,0.71,2000
"51012","HML",1.03412889094843,0.71,2000
"51013","LS",1.29782700303882,0.71,2000
"51014","PS",1.79446162990765,0.71,2000
"51015","HML",1.00325252302057,0.71,2000
"51016","LS",1.22618919649702,0.71,2000
"51017","PS",1.6166519685207,0.71,2000
"51018","HML",0.860769798644957,0.71,2000
"51019","LS",1.21181883947979,0.71,2000
"51020","PS",1.33703549883721,0.71,2000
"51021","HML",1.00457064847493,0.71,2000
"51022","LS",1.2458247693234,0.71,2000
"51023","PS",1.51529769221565,0.71,2000
"51024","HML",1.00036961833828,0.71,2000
"51025","LS",1.25181062551802,0.71,2000
"51026","PS",1.77087676800538,0.71,2000
"51027","HML",0.893302323361023,0.71,2000
"51028","LS",1.22724432905216,0.71,2000
"51029","PS",1.79876852881815,0.71,2000
"51030","HML",0.972164723256976,0.71,2000
"51031","LS",1.30569978681555,0.71,2000
"51032","PS",1.69487773426595,0.71,2000
"51033","HML",1.09059542372447,0.71,2000
"51034","LS",1.35513843743358,0.71,2000
"51035","PS",1.40772426441922,0.71,2000
"51036","HML",1.09140909037243,0.71,2000
"51037","LS",1.33314255833532,0.71,2000
"51038","PS",1.82531552952245,0.71,2000
"51039","HML",1.04606889127057,0.71,2000
"51040","LS",1.25291631109989,0.71,2000
"51041","PS",1.53066516823944,0.71,2000
"51042","HML",0.930628854276573,0.71,2000
"51043","LS",1.29415308494108,0.71,2000
"51044","PS",1.86980407284476,0.71,2000
"51045","HML",0.998907957438065,0.71,2000
"51046","LS",1.20022348450592,0.71,2000
"51047","PS",1.66398921099181,0.71,2000
"51048","HML",0.913215801695065,0.71,2000
"51049","LS",1.32479039990643,0.71,2000
"51050","PS",1.6622591154528,0.71,2000
"51051","HML",1.03310658740231,0.71,2000
"51052","LS",1.12292973725437,0.71,2000
"51053","PS",1.29913617549393,0.71,2000
"51054","HML",0.814828111321069,0.71,2000
"51055","LS",1.33741578373421,0.71,2000
"51056","PS",1.49337093471312,0.71,2000
"51057","HML",1.05208018682051,0.71,2000
"51058","LS",1.17738832618805,0.71,2000
"51059","PS",1.25857427683244,0.71,2000
"51060","HML",0.942025993777484,0.71,2000
"51061","LS",1.29131657313037,0.71,2000
"51062","PS",1.77564805856262,0.71,2000
"51063","HML",1.08526509555213,0.71,2000
"51064","LS",1.289670597317,0.71,2000
"51065","PS",1.4762070449593,0.71,2000
"51066","HML",1.09192931329369,0.71,2000
"51067","LS",1.33869148327097,0.71,2000
"51068","PS",1.5752713678825,0.71,2000
"51069","HML",1.08564740000077,0.71,2000
"51070","LS",1.34563450084469,0.71,2000
"51071","PS",1.61605898587964,0.71,2000
"51072","HML",1.11506262071297,0.71,2000
"51073","LS",1.28328985013707,0.71,2000
"51074","PS",1.42638585057855,0.71,2000
"51075","HML",0.983579979188706,0.71,2000
"51076","LS",1.29988854037514,0.71,2000
"51077","PS",1.88099380641076,0.71,2000
"51078","HML",0.988139135737659,0.71,2000
"51079","LS",1.26328754418781,0.71,2000
"51080","PS",1.77272175085837,0.71,2000
"51081","HML",0.934111293251976,0.71,2000
"51082","LS",1.24705251248722,0.71,2000
"51083","PS",1.93093219087496,0.71,2000
"51084","HML",0.919065149296979,0.71,2000
"51085","LS",1.28265359220443,0.71,2000
"51086","PS",1.53192023084696,0.71,2000
"51087","HML",1.03722945069484,0.71,2000
"51088","LS",1.3413199902802,0.71,2000
"51089","PS",1.44602785988592,0.71,2000
"51090","HML",1.07263170009116,0.71,2000
"51091","LS",1.25998414001062,0.71,2000
"51092","PS",1.83583544517758,0.71,2000
"51093","HML",0.906127948385167,0.71,2000
"51094","LS",1.20736658663269,0.71,2000
"51095","PS",2.21893285666416,0.71,2000
"51096","HML",0.91080102351511,0.71,2000
"51097","LS",1.18454955534858,0.71,2000
"51098","PS",1.54041458593588,0.71,2000
"51099","HML",0.953149769238047,0.71,2000
"51100","LS",1.27030244257231,0.71,2000
"51101","PS",1.84438148457905,0.71,2000
"51102","HML",0.971401596643174,0.71,2000
"51103","LS",1.3192783160013,0.71,2000
"51104","PS",1.84517083571181,0.71,2000
"51105","HML",1.06979987491212,0.71,2000
"51106","LS",1.36599512358447,0.71,2000
"51107","PS",1.87160382829203,0.71,2000
"51108","HML",1.00144546281353,0.71,2000
"51109","LS",1.32132759596216,0.71,2000
"51110","PS",1.90417405748493,0.71,2000
"51111","HML",1.01001905570699,0.71,2000
"51112","LS",1.28714704419378,0.71,2000
"51113","PS",1.43269451715571,0.71,2000
"51114","HML",1.03319632274839,0.71,2000
"51115","LS",1.33029177504411,0.71,2000
"51116","PS",1.7764585392618,0.71,2000
"51117","HML",0.984651226404811,0.71,2000
"51118","LS",1.28228777063239,0.71,2000
"51119","PS",1.80700984160169,0.71,2000
"51120","HML",0.904378917112379,0.71,2000
"51121","LS",1.28149950962256,0.71,2000
"51122","PS",1.81304950970747,0.71,2000
"51123","HML",1.02437007602819,0.71,2000
"51124","LS",1.36524094428432,0.71,2000
"51125","PS",1.52705278222104,0.71,2000
"51126","HML",1.23892093482532,0.71,2000
"51127","LS",1.26669852271112,0.71,2000
"51128","PS",1.75336440205261,0.71,2000
"51129","HML",0.974340728441955,0.71,2000
"51130","LS",1.25253520889748,0.71,2000
"51131","PS",1.89066453072153,0.71,2000
"51132","HML",0.988263978025198,0.71,2000
"51133","LS",1.30295547670059,0.71,2000
"51134","PS",1.75421830905827,0.71,2000
"51135","HML",0.983350741654535,0.71,2000
"51136","LS",1.32254867834389,0.71,2000
"51137","PS",1.45296244967632,0.71,2000
"51138","HML",1.09560622793393,0.71,2000
"51139","LS",1.29060652997628,0.71,2000
"51140","PS",2.25547216983214,0.71,2000
"51141","HML",0.927203294329855,0.71,2000
"51142","LS",1.34223114583275,0.71,2000
"51143","PS",1.54478658643705,0.71,2000
"51144","HML",1.05831402382327,0.71,2000
"51145","LS",1.23910066623658,0.71,2000
"51146","PS",1.77253634248516,0.71,2000
"51147","HML",0.952098283726001,0.71,2000
"51148","LS",1.36792801074366,0.71,2000
"51149","PS",1.68298056402393,0.71,2000
"51150","HML",1.08659889927529,0.71,2000
"51151","LS",1.25137492068316,0.71,2000
"51152","PS",2.07183366746282,0.71,2000
"51153","HML",0.925027743299218,0.71,2000
"51154","LS",1.30390039031536,0.71,2000
"51155","PS",1.63111845891742,0.71,2000
"51156","HML",0.978623523742285,0.71,2000
"51157","LS",1.33126613588389,0.71,2000
"51158","PS",1.73279861019166,0.71,2000
"51159","HML",1.01350896176756,0.71,2000
"51160","LS",1.23769184161817,0.71,2000
"51161","PS",1.29490077239618,0.71,2000
"51162","HML",0.946117265054979,0.71,2000
"51163","LS",1.33071613960333,0.71,2000
"51164","PS",1.51170642322761,0.71,2000
"51165","HML",1.00856368411424,0.71,2000
"51166","LS",1.34944906802816,0.71,2000
"51167","PS",1.39901747257824,0.71,2000
"51168","HML",1.0844985234388,0.71,2000
"51169","LS",1.23768197795212,0.71,2000
"51170","PS",2.12662213241952,0.71,2000
"51171","HML",1.034392703201,0.71,2000
"51172","LS",1.27535935115784,0.71,2000
"51173","PS",1.64987755137035,0.71,2000
"51174","HML",1.00076200969545,0.71,2000
"51175","LS",1.34352361314474,0.71,2000
"51176","PS",1.59962672984171,0.71,2000
"51177","HML",1.1135056929964,0.71,2000
"51178","LS",1.33065485725765,0.71,2000
"51179","PS",2.07409437624677,0.71,2000
"51180","HML",0.977031560940628,0.71,2000
"51181","LS",1.32954262898863,0.71,2000
"51182","PS",1.91457727944769,0.71,2000
"51183","HML",0.999422913521227,0.71,2000
"51184","LS",1.37004126169254,0.71,2000
"51185","PS",1.39579375275165,0.71,2000
"51186","HML",1.18899574402079,0.71,2000
"51187","LS",1.18486273315534,0.71,2000
"51188","PS",1.28435028849815,0.71,2000
"51189","HML",0.935040175240449,0.71,2000
"51190","LS",1.29923440110607,0.71,2000
"51191","PS",1.69038698035524,0.71,2000
"51192","HML",1.01080535966221,0.71,2000
"51193","LS",1.28842757162264,0.71,2000
"51194","PS",1.2587998288296,0.71,2000
"51195","HML",1.0423844836857,0.71,2000
"51196","LS",1.37599024670911,0.71,2000
"51197","PS",1.63623385250763,0.71,2000
"51198","HML",1.20445134415348,0.71,2000
"51199","LS",1.31173588996327,0.71,2000
"51200","PS",1.95181904733678,0.71,2000
"51201","HML",1.0137804199502,0.71,2000
"51202","LS",1.30762339383958,0.71,2000
"51203","PS",1.76207037452936,0.71,2000
"51204","HML",1.02469976822669,0.71,2000
"51205","LS",1.30577429831091,0.71,2000
"51206","PS",1.53822941178448,0.71,2000
"51207","HML",1.09017430829441,0.71,2000
"51208","LS",1.34322670384834,0.71,2000
"51209","PS",1.49794649688533,0.71,2000
"51210","HML",1.12718043717799,0.71,2000
"51211","LS",1.30505536934842,0.71,2000
"51212","PS",1.80916961819775,0.71,2000
"51213","HML",0.980043666303978,0.71,2000
"51214","LS",1.27485135689556,0.71,2000
"51215","PS",1.44115954150605,0.71,2000
"51216","HML",1.02345729510455,0.71,2000
"51217","LS",1.30698407432434,0.71,2000
"51218","PS",1.80392638240281,0.71,2000
"51219","HML",0.984170219269778,0.71,2000
"51220","LS",1.2993796520232,0.71,2000
"51221","PS",1.44112965650017,0.71,2000
"51222","HML",1.03470872234663,0.71,2000
"51223","LS",1.3028487009218,0.71,2000
"51224","PS",1.98316795223231,0.71,2000
"51225","HML",1.02876418512754,0.71,2000
"51226","LS",1.22789651822293,0.71,2000
"51227","PS",1.80471326421648,0.71,2000
"51228","HML",0.844577521362906,0.71,2000
"51229","LS",1.26518657947961,0.71,2000
"51230","PS",1.74395528620383,0.71,2000
"51231","HML",0.959050187457687,0.71,2000
"51232","LS",1.32408778922042,0.71,2000
"51233","PS",1.95266378863382,0.71,2000
"51234","HML",0.989984805526926,0.71,2000
"51235","LS",1.29808590562848,0.71,2000
"51236","PS",2.07615800372542,0.71,2000
"51237","HML",1.0072430620525,0.71,2000
"51238","LS",1.26947445173654,0.71,2000
"51239","PS",1.64028561122158,0.71,2000
"51240","HML",1.02164248995507,0.71,2000
"51241","LS",1.28486664076287,0.71,2000
"51242","PS",1.7225370449814,0.71,2000
"51243","HML",1.03727007477947,0.71,2000
"51244","LS",1.30722270160619,0.71,2000
"51245","PS",1.77911560822151,0.71,2000
"51246","HML",0.977901980489538,0.71,2000
"51247","LS",1.21981319682492,0.71,2000
"51248","PS",1.63236031362063,0.71,2000
"51249","HML",0.959232727765166,0.71,2000
"51250","LS",1.26394320470839,0.71,2000
"51251","PS",1.73556210427322,0.71,2000
"51252","HML",0.989304604603639,0.71,2000
"51253","LS",1.21802008721774,0.71,2000
"51254","PS",1.47923763843928,0.71,2000
"51255","HML",0.972209952974222,0.71,2000
"51256","LS",1.30892022495808,0.71,2000
"51257","PS",1.70032228922852,0.71,2000
"51258","HML",0.934246552041601,0.71,2000
"51259","LS",1.30094309446662,0.71,2000
"51260","PS",1.44379855111613,0.71,2000
"51261","HML",1.08648894985205,0.71,2000
"51262","LS",1.25389857409866,0.71,2000
"51263","PS",1.62259411677148,0.71,2000
"51264","HML",0.944595104621412,0.71,2000
"51265","LS",1.34931206672731,0.71,2000
"51266","PS",1.91967694183532,0.71,2000
"51267","HML",0.94882789685823,0.71,2000
"51268","LS",1.23444831847591,0.71,2000
"51269","PS",1.50959937644241,0.71,2000
"51270","HML",1.01167289772614,0.71,2000
"51271","LS",1.21074260053119,0.71,2000
"51272","PS",1.34966526153545,0.71,2000
"51273","HML",0.984313082007586,0.71,2000
"51274","LS",1.19083958919988,0.71,2000
"51275","PS",1.29387646065787,0.71,2000
"51276","HML",0.886952549215488,0.71,2000
"51277","LS",1.21519676602986,0.71,2000
"51278","PS",1.57709201312488,0.71,2000
"51279","HML",0.903655570216226,0.71,2000
"51280","LS",1.32792131556086,0.71,2000
"51281","PS",2.13837800798143,0.71,2000
"51282","HML",1.01947813034363,0.71,2000
"51283","LS",1.27169985551974,0.71,2000
"51284","PS",1.43896301787913,0.71,2000
"51285","HML",1.01537259714196,0.71,2000
"51286","LS",1.26168369516868,0.71,2000
"51287","PS",1.66986729970295,0.71,2000
"51288","HML",1.03930882035232,0.71,2000
"51289","LS",1.33076517485963,0.71,2000
"51290","PS",1.95123199300406,0.71,2000
"51291","HML",1.03912014297224,0.71,2000
"51292","LS",1.32994821150511,0.71,2000
"51293","PS",1.54244888350207,0.71,2000
"51294","HML",1.07501573849575,0.71,2000
"51295","LS",1.27707650877826,0.71,2000
"51296","PS",1.32830812115692,0.71,2000
"51297","HML",0.930790632934027,0.71,2000
"51298","LS",1.26037759540006,0.71,2000
"51299","PS",1.88179087768561,0.71,2000
"51300","HML",0.983178442917136,0.71,2000
"51301","LS",1.31552306341228,0.72,2000
"51302","PS",2.0763086330146,0.72,2000
"51303","HML",1.03576657386274,0.72,2000
"51304","LS",1.23871634946532,0.72,2000
"51305","PS",1.69584234640285,0.72,2000
"51306","HML",0.936424048092472,0.72,2000
"51307","LS",1.22997411384199,0.72,2000
"51308","PS",1.76220044578528,0.72,2000
"51309","HML",1.01793801170636,0.72,2000
"51310","LS",1.21271997841173,0.72,2000
"51311","PS",1.67276069832564,0.72,2000
"51312","HML",0.880319834014147,0.72,2000
"51313","LS",1.28044047169617,0.72,2000
"51314","PS",2.12752459243746,0.72,2000
"51315","HML",0.992799260919428,0.72,2000
"51316","LS",1.32607754845333,0.72,2000
"51317","PS",1.96250987115317,0.72,2000
"51318","HML",1.06325292284231,0.72,2000
"51319","LS",1.28269747009467,0.72,2000
"51320","PS",1.4084599093132,0.72,2000
"51321","HML",1.03715019041199,0.72,2000
"51322","LS",1.33720195105202,0.72,2000
"51323","PS",1.63320980452814,0.72,2000
"51324","HML",0.930286528899763,0.72,2000
"51325","LS",1.26866347858461,0.72,2000
"51326","PS",1.39417981897499,0.72,2000
"51327","HML",1.13531966973767,0.72,2000
"51328","LS",1.30087085102649,0.72,2000
"51329","PS",2.0272718736496,0.72,2000
"51330","HML",1.04404566396024,0.72,2000
"51331","LS",1.19656219881782,0.72,2000
"51332","PS",1.66622654304825,0.72,2000
"51333","HML",0.970848924340439,0.72,2000
"51334","LS",1.32760899891173,0.72,2000
"51335","PS",1.44103123783645,0.72,2000
"51336","HML",1.03170957181836,0.72,2000
"51337","LS",1.30201379788543,0.72,2000
"51338","PS",1.91091617040969,0.72,2000
"51339","HML",0.970033873350965,0.72,2000
"51340","LS",1.2291608708695,0.72,2000
"51341","PS",1.50605282855352,0.72,2000
"51342","HML",1.00986791695368,0.72,2000
"51343","LS",1.35741374544758,0.72,2000
"51344","PS",1.68565880874469,0.72,2000
"51345","HML",1.00910773666352,0.72,2000
"51346","LS",1.199466291228,0.72,2000
"51347","PS",1.73714958262791,0.72,2000
"51348","HML",0.862735417524541,0.72,2000
"51349","LS",1.29213766029121,0.72,2000
"51350","PS",1.88718555713192,0.72,2000
"51351","HML",1.00072607709935,0.72,2000
"51352","LS",1.34981406947148,0.72,2000
"51353","PS",1.78639176198531,0.72,2000
"51354","HML",1.09327499185564,0.72,2000
"51355","LS",1.23107632054654,0.72,2000
"51356","PS",1.83647590554472,0.72,2000
"51357","HML",0.958581588653688,0.72,2000
"51358","LS",1.33710910030208,0.72,2000
"51359","PS",1.62508517778825,0.72,2000
"51360","HML",1.11237029026821,0.72,2000
"51361","LS",1.27732042806864,0.72,2000
"51362","PS",1.34757297327955,0.72,2000
"51363","HML",1.03164353096974,0.72,2000
"51364","LS",1.25780211513928,0.72,2000
"51365","PS",1.36155910664951,0.72,2000
"51366","HML",0.995985796613736,0.72,2000
"51367","LS",1.32593261839985,0.72,2000
"51368","PS",1.91725447032552,0.72,2000
"51369","HML",0.989078043666781,0.72,2000
"51370","LS",1.35256543579064,0.72,2000
"51371","PS",1.63836864773595,0.72,2000
"51372","HML",1.11482248417804,0.72,2000
"51373","LS",1.23109785967187,0.72,2000
"51374","PS",1.4914319236665,0.72,2000
"51375","HML",1.06810312065687,0.72,2000
"51376","LS",1.32561240875414,0.72,2000
"51377","PS",1.5835639336853,0.72,2000
"51378","HML",1.03768452235646,0.72,2000
"51379","LS",1.26987709428608,0.72,2000
"51380","PS",1.48416269741278,0.72,2000
"51381","HML",0.894934765961284,0.72,2000
"51382","LS",1.28431135460424,0.72,2000
"51383","PS",1.23367938972839,0.72,2000
"51384","HML",0.96206638462491,0.72,2000
"51385","LS",1.28130084779298,0.72,2000
"51386","PS",2.03242534222052,0.72,2000
"51387","HML",0.939231122573507,0.72,2000
"51388","LS",1.2308274603739,0.72,2000
"51389","PS",1.38128828052959,0.72,2000
"51390","HML",0.963006040565731,0.72,2000
"51391","LS",1.27993765806448,0.72,2000
"51392","PS",1.69900784816644,0.72,2000
"51393","HML",1.064755824661,0.72,2000
"51394","LS",1.27577651757051,0.72,2000
"51395","PS",1.779710577902,0.72,2000
"51396","HML",1.00481560427987,0.72,2000
"51397","LS",1.34314596632715,0.72,2000
"51398","PS",1.35283705550343,0.72,2000
"51399","HML",0.958631124712264,0.72,2000
"51400","LS",1.30475962467892,0.72,2000
"51401","PS",1.52499205618596,0.72,2000
"51402","HML",1.0762360796471,0.72,2000
"51403","LS",1.2049841461886,0.72,2000
"51404","PS",1.90858748085345,0.72,2000
"51405","HML",0.848897808151098,0.72,2000
"51406","LS",1.23953202504388,0.72,2000
"51407","PS",2.1895285409843,0.72,2000
"51408","HML",0.868009141145957,0.72,2000
"51409","LS",1.30725871868936,0.72,2000
"51410","PS",1.35152189001979,0.72,2000
"51411","HML",1.09214042836685,0.72,2000
"51412","LS",1.28701884188633,0.72,2000
"51413","PS",1.5920954060285,0.72,2000
"51414","HML",0.972182727141251,0.72,2000
"51415","LS",1.24055560848626,0.72,2000
"51416","PS",1.67037803079674,0.72,2000
"51417","HML",0.96789897457531,0.72,2000
"51418","LS",1.22950284273948,0.72,2000
"51419","PS",1.74890310374094,0.72,2000
"51420","HML",0.854008129414003,0.72,2000
"51421","LS",1.36288891394522,0.72,2000
"51422","PS",1.70871129849725,0.72,2000
"51423","HML",1.08674340206424,0.72,2000
"51424","LS",1.28974760102147,0.72,2000
"51425","PS",1.68185631071698,0.72,2000
"51426","HML",0.948572130589969,0.72,2000
"51427","LS",1.34132040134724,0.72,2000
"51428","PS",1.61023726832234,0.72,2000
"51429","HML",1.05186437267793,0.72,2000
"51430","LS",1.25462297908898,0.72,2000
"51431","PS",1.47418727128832,0.72,2000
"51432","HML",1.02180729815502,0.72,2000
"51433","LS",1.28945275859403,0.72,2000
"51434","PS",1.69872513462001,0.72,2000
"51435","HML",1.04458098284228,0.72,2000
"51436","LS",1.29611057810444,0.72,2000
"51437","PS",1.45549073839407,0.72,2000
"51438","HML",0.961928628787781,0.72,2000
"51439","LS",1.34527697745943,0.72,2000
"51440","PS",1.68831930208995,0.72,2000
"51441","HML",1.10430841425642,0.72,2000
"51442","LS",1.31639938789051,0.72,2000
"51443","PS",1.57939832698908,0.72,2000
"51444","HML",0.998881652711404,0.72,2000
"51445","LS",1.32740811890072,0.72,2000
"51446","PS",1.70479601358063,0.72,2000
"51447","HML",1.01981368035057,0.72,2000
"51448","LS",1.27588563202445,0.72,2000
"51449","PS",1.74531871165239,0.72,2000
"51450","HML",0.939849215897637,0.72,2000
"51451","LS",1.26341585229829,0.72,2000
"51452","PS",1.44361252472092,0.72,2000
"51453","HML",1.06227114702424,0.72,2000
"51454","LS",1.28013678001333,0.72,2000
"51455","PS",1.34975540470382,0.72,2000
"51456","HML",1.12462877021777,0.72,2000
"51457","LS",1.30498110779749,0.72,2000
"51458","PS",1.67707760765526,0.72,2000
"51459","HML",1.10769283891902,0.72,2000
"51460","LS",1.2324617743737,0.72,2000
"51461","PS",1.44632593734248,0.72,2000
"51462","HML",0.901238710701962,0.72,2000
"51463","LS",1.43821900429847,0.72,2000
"51464","PS",1.70115383566363,0.72,2000
"51465","HML",1.17339269211773,0.72,2000
"51466","LS",1.33751832719775,0.72,2000
"51467","PS",1.76535821497011,0.72,2000
"51468","HML",1.03381729698083,0.72,2000
"51469","LS",1.35746677016462,0.72,2000
"51470","PS",1.7441962358594,0.72,2000
"51471","HML",1.02031878136216,0.72,2000
"51472","LS",1.31635611077048,0.72,2000
"51473","PS",1.83916440603043,0.72,2000
"51474","HML",1.00044177620333,0.72,2000
"51475","LS",1.30132958605874,0.72,2000
"51476","PS",1.26985686689075,0.72,2000
"51477","HML",1.11747192813893,0.72,2000
"51478","LS",1.25265798575516,0.72,2000
"51479","PS",1.28481851821128,0.72,2000
"51480","HML",0.953977626907694,0.72,2000
"51481","LS",1.28571699952675,0.72,2000
"51482","PS",1.80724798836139,0.72,2000
"51483","HML",0.986772012359504,0.72,2000
"51484","LS",1.29700019209408,0.72,2000
"51485","PS",2.05501260928391,0.72,2000
"51486","HML",0.971304965818766,0.72,2000
"51487","LS",1.33513276437305,0.72,2000
"51488","PS",1.67585507411329,0.72,2000
"51489","HML",1.03629173691063,0.72,2000
"51490","LS",1.37481100255914,0.72,2000
"51491","PS",2.17877024710513,0.72,2000
"51492","HML",0.997964974070217,0.72,2000
"51493","LS",1.27383224074082,0.72,2000
"51494","PS",1.55606761020858,0.72,2000
"51495","HML",1.02500390450467,0.72,2000
"51496","LS",1.1815435125234,0.72,2000
"51497","PS",1.68359136812352,0.72,2000
"51498","HML",0.832708660865044,0.72,2000
"51499","LS",1.24791196883358,0.72,2000
"51500","PS",1.76747012933318,0.72,2000
"51501","HML",1.05735308274796,0.72,2000
"51502","LS",1.20243210998211,0.72,2000
"51503","PS",1.88619861071104,0.72,2000
"51504","HML",0.91457774722092,0.72,2000
"51505","LS",1.27497802911355,0.72,2000
"51506","PS",1.92959754297173,0.72,2000
"51507","HML",0.898315207279849,0.72,2000
"51508","LS",1.32009186346106,0.72,2000
"51509","PS",1.55061585473441,0.72,2000
"51510","HML",1.0078342524728,0.72,2000
"51511","LS",1.28190184238598,0.72,2000
"51512","PS",1.88182336674229,0.72,2000
"51513","HML",0.980546112949451,0.72,2000
"51514","LS",1.25761810797077,0.72,2000
"51515","PS",1.65571955157276,0.72,2000
"51516","HML",0.886531975799478,0.72,2000
"51517","LS",1.30707434777873,0.72,2000
"51518","PS",1.92236518302604,0.72,2000
"51519","HML",0.971301162347927,0.72,2000
"51520","LS",1.36833243118114,0.72,2000
"51521","PS",1.67343775990588,0.72,2000
"51522","HML",1.08719186715826,0.72,2000
"51523","LS",1.25541045579612,0.72,2000
"51524","PS",1.65340302197887,0.72,2000
"51525","HML",1.01335647022081,0.72,2000
"51526","LS",1.33265972219808,0.72,2000
"51527","PS",2.01155520133274,0.72,2000
"51528","HML",1.04040548727996,0.72,2000
"51529","LS",1.26202638935486,0.72,2000
"51530","PS",1.60435401977864,0.72,2000
"51531","HML",1.06193156706379,0.72,2000
"51532","LS",1.28529715022582,0.72,2000
"51533","PS",1.59687642769619,0.72,2000
"51534","HML",1.01366435864443,0.72,2000
"51535","LS",1.23311398959138,0.72,2000
"51536","PS",2.07580389036074,0.72,2000
"51537","HML",0.952804985025629,0.72,2000
"51538","LS",1.26697963632972,0.72,2000
"51539","PS",1.65579679806409,0.72,2000
"51540","HML",1.03640775022952,0.72,2000
"51541","LS",1.40326597051828,0.72,2000
"51542","PS",1.61459531797252,0.72,2000
"51543","HML",1.1127812836229,0.72,2000
"51544","LS",1.32788514002236,0.72,2000
"51545","PS",1.38274677596234,0.72,2000
"51546","HML",1.03054594597815,0.72,2000
"51547","LS",1.29004722859847,0.72,2000
"51548","PS",1.63973810847238,0.72,2000
"51549","HML",0.959359634428069,0.72,2000
"51550","LS",1.25956840854608,0.72,2000
"51551","PS",1.60403645176833,0.72,2000
"51552","HML",1.00644537981528,0.72,2000
"51553","LS",1.23746486977112,0.72,2000
"51554","PS",1.39515401810542,0.72,2000
"51555","HML",0.830374214636475,0.72,2000
"51556","LS",1.33016930431119,0.72,2000
"51557","PS",1.57728010488935,0.72,2000
"51558","HML",1.12550105706689,0.72,2000
"51559","LS",1.21755010962543,0.72,2000
"51560","PS",1.48584765146857,0.72,2000
"51561","HML",0.923855709900612,0.72,2000
"51562","LS",1.2425803789393,0.72,2000
"51563","PS",1.70914423381703,0.72,2000
"51564","HML",0.967927980671302,0.72,2000
"51565","LS",1.26053865688396,0.72,2000
"51566","PS",1.58497036099652,0.72,2000
"51567","HML",0.90526703125637,0.72,2000
"51568","LS",1.33742018080868,0.72,2000
"51569","PS",1.95167940815202,0.72,2000
"51570","HML",0.975051271472,0.72,2000
"51571","LS",1.25392901175421,0.72,2000
"51572","PS",1.57621612506858,0.72,2000
"51573","HML",1.06049924933222,0.72,2000
"51574","LS",1.33356984106067,0.72,2000
"51575","PS",1.72327350421158,0.72,2000
"51576","HML",1.02803648897799,0.72,2000
"51577","LS",1.23573805625245,0.72,2000
"51578","PS",1.83016239289299,0.72,2000
"51579","HML",0.953957063114418,0.72,2000
"51580","LS",1.29064046992067,0.72,2000
"51581","PS",1.87834359880171,0.72,2000
"51582","HML",0.981110680139645,0.72,2000
"51583","LS",1.31003361890694,0.72,2000
"51584","PS",1.53074342639924,0.72,2000
"51585","HML",0.977508693856979,0.72,2000
"51586","LS",1.21776940816061,0.72,2000
"51587","PS",1.62486983568183,0.72,2000
"51588","HML",0.880986570019608,0.72,2000
"51589","LS",1.20707144399596,0.72,2000
"51590","PS",1.94509393249037,0.72,2000
"51591","HML",0.941994034471693,0.72,2000
